movie_id,star_id,star_role_type,star_role_name
146,536,Actor,Character 95
146,479,Actor,Character 238
147,1105,Director,
147,91,Director,
147,1097,Actor,Character 464
147,815,Actor,Character 20
147,816,Actor,Character 76
147,660,Actor,Character 53
147,926,Actor,Character 490
148,1105,Director,
148,179,Director,
148,1319,Director,
148,293,Actor,Character 13
148,1234,Actor,Character 441
148,114,Actor,Character 382
148,1277,Actor,Character 134
148,478,Actor,Character 141
149,1360,Director,
149,713,Director,
149,1041,Director,
149,37,Actor,Character 500
149,808,Actor,Character 258
149,1170,Actor,Character 170
149,1140,Actor,Character 310
149,1432,Actor,Character 320
149,27,Actor,Character 450
150,845,Director,
150,349,Director,
150,728,Actor,Character 441
150,1288,Actor,Character 189
150,46,Actor,Character 441
150,919,Actor,Character 373
151,1394,Director,
151,540,Director,
151,548,Actor,Character 462
151,457,Actor,Character 416
151,339,Actor,Character 93
151,629,Actor,Character 114
151,950,Actor,Character 436
151,632,Actor,Character 372
151,1178,Actor,Character 372
151,635,Actor,Character 414
152,1209,Director,
152,1029,Director,
152,1262,Director,
152,4,Actor,Character 119
152,1448,Actor,Character 477
152,650,Actor,Character 257
152,172,Actor,Character 459
152,337,Actor,Character 104
152,1394,Actor,Character 324
152,63,Actor,Character 91
153,1238,Director,
153,982,Director,
153,1295,Director,
153,514,Actor,Character 256
153,261,Actor,Character 162
153,167,Actor,Character 496
153,113,Actor,Character 348
153,86,Actor,Character 341
153,694,Actor,Character 216
153,827,Actor,Character 378
154,585,Director,
154,1253,Director,
154,903,Director,
154,960,Actor,Character 488
154,781,Actor,Character 233
154,623,Actor,Character 246
154,1360,Actor,Character 332
154,240,Actor,Character 163
154,692,Actor,Character 358
154,181,Actor,Character 3
154,59,Actor,Character 181
155,459,Director,
155,1006,Director,
155,586,Actor,Character 296
155,16,Actor,Character 54
155,340,Actor,Character 16
155,918,Actor,Character 348
155,952,Actor,Character 388
155,990,Actor,Character 206
156,104,Director,
156,882,Director,
156,700,Director,
156,453,Actor,Character 52
156,645,Actor,Character 308
156,586,Actor,Character 442
156,1004,Actor,Character 17
156,1457,Actor,Character 92
156,1075,Actor,Character 253
156,1245,Actor,Character 85
157,1160,Director,
157,216,Director,
157,744,Actor,Character 50
157,749,Actor,Character 235
157,529,Actor,Character 174
157,471,Actor,Character 336
157,318,Actor,Character 431
157,127,Actor,Character 96
158,568,Director,
158,1060,Actor,Character 78
158,522,Actor,Character 374
158,820,Actor,Character 109
158,1081,Actor,Character 339
158,282,Actor,Character 464
159,289,Director,
159,738,Director,
159,565,Director,
159,387,Actor,Character 321
159,292,Actor,Character 206
159,837,Actor,Character 387
159,937,Actor,Character 468
159,150,Actor,Character 146
159,823,Actor,Character 147
159,1144,Actor,Character 117
160,1500,Director,
160,273,Actor,Character 297
160,1324,Actor,Character 394
160,1109,Actor,Character 236
160,246,Actor,Character 144
161,1320,Director,
161,819,Director,
161,637,Director,
161,1383,Actor,Character 337
161,1417,Actor,Character 291
161,1322,Actor,Character 243
161,941,Actor,Character 22
161,1328,Actor,Character 79
161,1074,Actor,Character 312
162,1482,Director,
162,1390,Director,
162,410,Director,
162,808,Actor,Character 331
162,770,Actor,Character 399
162,310,Actor,Character 45
162,1199,Actor,Character 95
163,1010,Director,
163,352,Actor,Character 205
163,1091,Actor,Character 130
163,463,Actor,Character 90
163,656,Actor,Character 1
163,275,Actor,Character 474
163,415,Actor,Character 54
164,735,Director,
164,517,Actor,Character 274
164,552,Actor,Character 472
164,811,Actor,Character 343
164,971,Actor,Character 18
164,940,Actor,Character 143
164,1109,Actor,Character 174
164,731,Actor,Character 57
164,223,Actor,Character 250
165,554,Director,
165,781,Director,
165,79,Director,
165,296,Actor,Character 364
165,238,Actor,Character 235
165,688,Actor,Character 81
165,182,Actor,Character 358
165,248,Actor,Character 124
165,732,Actor,Character 127
165,1438,Actor,Character 459
165,1087,Actor,Character 398
166,242,Director,
166,1185,Actor,Character 177
166,1123,Actor,Character 281
166,1481,Actor,Character 243
166,334,Actor,Character 402
166,826,Actor,Character 40
166,574,Actor,Character 302
166,575,Actor,Character 443
167,228,Director,
167,37,Director,
167,867,Actor,Character 337
167,747,Actor,Character 93
167,916,Actor,Character 479
167,1255,Actor,Character 87
168,250,Director,
168,1284,Director,
168,95,Director,
168,872,Actor,Character 86
168,557,Actor,Character 301
168,1457,Actor,Character 106
168,1170,Actor,Character 439
168,1394,Actor,Character 45
168,924,Actor,Character 168
168,157,Actor,Character 335
168,222,Actor,Character 495
169,381,Director,
169,900,Actor,Character 327
169,587,Actor,Character 146
169,1106,Actor,Character 140
169,21,Actor,Character 89
169,1276,Actor,Character 185
169,1085,Actor,Character 436
170,1165,Director,
170,822,Director,
170,174,Actor,Character 37
170,304,Actor,Character 407
170,1141,Actor,Character 153
170,535,Actor,Character 322
170,344,Actor,Character 278
170,190,Actor,Character 182
171,1325,Director,
171,1493,Director,
171,559,Director,
171,295,Actor,Character 439
171,138,Actor,Character 175
171,140,Actor,Character 406
171,525,Actor,Character 240
171,45,Actor,Character 84
171,335,Actor,Character 151
171,1329,Actor,Character 495
171,30,Actor,Character 374
172,832,Director,
172,937,Director,
172,1278,Director,
172,728,Actor,Character 434
172,1385,Actor,Character 203
172,1370,Actor,Character 203
172,1374,Actor,Character 116
173,780,Director,
173,1293,Director,
173,1384,Actor,Character 101
173,847,Actor,Character 190
173,1199,Actor,Character 292
173,1487,Actor,Character 323
173,1496,Actor,Character 202
173,764,Actor,Character 355
173,829,Actor,Character 422
173,446,Actor,Character 378
174,1145,Director,
174,1088,Actor,Character 164
174,1249,Actor,Character 143
174,454,Actor,Character 228
174,265,Actor,Character 362
174,173,Actor,Character 217
174,1402,Actor,Character 284
174,1052,Actor,Character 354
174,1213,Actor,Character 21
175,32,Director,
175,457,Director,
175,551,Director,
175,1376,Actor,Character 199
175,809,Actor,Character 19
175,890,Actor,Character 17
175,108,Actor,Character 376
176,1232,Director,
176,171,Director,
176,98,Actor,Character 347
176,483,Actor,Character 400
176,4,Actor,Character 164
176,1037,Actor,Character 104
176,781,Actor,Character 269
176,730,Actor,Character 228
176,1275,Actor,Character 143
176,1374,Actor,Character 266
177,1010,Director,
177,491,Director,
177,1002,Actor,Character 150
177,973,Actor,Character 50
177,720,Actor,Character 362
177,112,Actor,Character 57
177,949,Actor,Character 159
177,854,Actor,Character 316
177,1307,Actor,Character 179
178,1337,Director,
178,751,Director,
178,15,Director,
178,291,Actor,Character 348
178,1475,Actor,Character 202
178,134,Actor,Character 208
178,553,Actor,Character 291
178,304,Actor,Character 458
178,688,Actor,Character 396
178,277,Actor,Character 59
179,161,Director,
179,1430,Director,
179,1412,Actor,Character 23
179,453,Actor,Character 275
179,1061,Actor,Character 295
179,565,Actor,Character 228
179,1276,Actor,Character 214
180,1080,Director,
180,875,Director,
180,213,Director,
180,35,Actor,Character 306
180,5,Actor,Character 206
180,38,Actor,Character 390
180,647,Actor,Character 339
180,683,Actor,Character 224
180,338,Actor,Character 29
181,209,Director,
181,596,Director,
181,740,Actor,Character 30
181,1444,Actor,Character 184
181,908,Actor,Character 92
181,1039,Actor,Character 381
181,501,Actor,Character 216
181,1079,Actor,Character 469
181,633,Actor,Character 128
181,958,Actor,Character 150
182,774,Director,
182,1135,Director,
182,387,Actor,Character 26
182,708,Actor,Character 125
182,1099,Actor,Character 76
182,971,Actor,Character 214
182,752,Actor,Character 397
182,915,Actor,Character 128
182,693,Actor,Character 296
183,851,Director,
183,582,Director,
183,1028,Actor,Character 50
183,1452,Actor,Character 75
183,915,Actor,Character 310
183,853,Actor,Character 385
183,568,Actor,Character 89
183,540,Actor,Character 83
183,127,Actor,Character 167
184,1245,Director,
184,1229,Director,
184,1217,Actor,Character 180
184,1033,Actor,Character 19
184,1227,Actor,Character 119
184,370,Actor,Character 355
184,793,Actor,Character 496
184,1343,Actor,Character 273
185,260,Director,
185,38,Director,
185,1199,Director,
185,736,Actor,Character 194
185,1083,Actor,Character 300
185,333,Actor,Character 245
185,339,Actor,Character 445
185,84,Actor,Character 49
185,89,Actor,Character 241
185,1051,Actor,Character 259
185,1246,Actor,Character 195
186,1147,Director,
186,155,Director,
186,1061,Actor,Character 384
186,262,Actor,Character 141
186,1358,Actor,Character 101
186,1341,Actor,Character 235
186,415,Actor,Character 284
187,832,Director,
187,1228,Director,
187,1410,Actor,Character 269
187,325,Actor,Character 110
187,1298,Actor,Character 93
187,884,Actor,Character 312
187,1145,Actor,Character 448
188,1144,Director,
188,81,Director,
188,1117,Director,
188,641,Actor,Character 377
188,1256,Actor,Character 94
188,1129,Actor,Character 271
188,1322,Actor,Character 121
188,145,Actor,Character 479
188,600,Actor,Character 447
188,476,Actor,Character 352
189,1192,Director,
189,1151,Director,
189,1028,Actor,Character 401
189,872,Actor,Character 472
189,1129,Actor,Character 374
189,1289,Actor,Character 97
189,338,Actor,Character 496
189,500,Actor,Character 90
189,701,Actor,Character 279
190,973,Director,
190,110,Director,
190,655,Director,
190,1128,Actor,Character 307
190,139,Actor,Character 442
190,204,Actor,Character 354
190,402,Actor,Character 87
190,596,Actor,Character 116
191,777,Director,
191,1072,Actor,Character 319
191,371,Actor,Character 376
191,1077,Actor,Character 342
191,1015,Actor,Character 339
191,286,Actor,Character 244
192,1431,Director,
192,864,Actor,Character 258
192,770,Actor,Character 330
192,1350,Actor,Character 361
192,811,Actor,Character 280
192,683,Actor,Character 479
192,751,Actor,Character 311
192,1009,Actor,Character 405
193,105,Director,
193,333,Actor,Character 379
193,879,Actor,Character 255
193,690,Actor,Character 263
193,1396,Actor,Character 305
193,349,Actor,Character 390
193,733,Actor,Character 12
194,1401,Director,
194,1219,Director,
194,1213,Director,
194,867,Actor,Character 188
194,804,Actor,Character 206
194,659,Actor,Character 323
194,729,Actor,Character 499
194,1497,Actor,Character 64
194,58,Actor,Character 89
194,60,Actor,Character 381
195,211,Director,
195,508,Director,
195,293,Director,
195,1050,Actor,Character 446
195,637,Actor,Character 77
195,101,Actor,Character 407
195,855,Actor,Character 441
196,433,Director,
196,200,Actor,Character 269
196,169,Actor,Character 422
196,1386,Actor,Character 343
196,488,Actor,Character 158
196,525,Actor,Character 251
196,671,Actor,Character 243
196,311,Actor,Character 458
196,1311,Actor,Character 61
197,760,Director,
197,1414,Director,
197,855,Director,
197,680,Actor,Character 364
197,1105,Actor,Character 4
197,734,Actor,Character 75
197,448,Actor,Character 453
198,9,Director,
198,1334,Actor,Character 381
198,1241,Actor,Character 382
198,250,Actor,Character 384
198,430,Actor,Character 185
199,642,Director,
199,861,Director,
199,737,Actor,Character 401
199,296,Actor,Character 452
199,1257,Actor,Character 344
199,1263,Actor,Character 276
199,433,Actor,Character 37
199,882,Actor,Character 141
199,1015,Actor,Character 381
199,890,Actor,Character 21
200,1146,Director,
200,28,Director,
200,64,Actor,Character 474
200,13,Actor,Character 380
200,251,Actor,Character 63
200,143,Actor,Character 117
200,1487,Actor,Character 387
200,827,Actor,Character 138
201,32,Director,
201,296,Director,
201,344,Director,
201,451,Actor,Character 101
201,707,Actor,Character 179
201,425,Actor,Character 312
201,1488,Actor,Character 122
201,790,Actor,Character 308
202,190,Director,
202,64,Actor,Character 68
202,512,Actor,Character 153
202,226,Actor,Character 199
202,768,Actor,Character 97
202,801,Actor,Character 306
202,461,Actor,Character 57
203,1423,Director,
203,962,Actor,Character 442
203,13,Actor,Character 475
203,429,Actor,Character 128
203,949,Actor,Character 477
203,1404,Actor,Character 156
204,1466,Director,
204,1351,Actor,Character 286
204,848,Actor,Character 156
204,1108,Actor,Character 107
204,761,Actor,Character 302
204,1083,Actor,Character 41
205,345,Director,
205,1390,Director,
205,1344,Actor,Character 354
205,231,Actor,Character 58
205,298,Actor,Character 20
205,1041,Actor,Character 390
205,52,Actor,Character 122
205,313,Actor,Character 170
205,763,Actor,Character 453
205,1117,Actor,Character 222
206,433,Director,
206,669,Director,
206,1060,Actor,Character 197
206,869,Actor,Character 381
206,454,Actor,Character 254
206,1162,Actor,Character 149
206,1007,Actor,Character 212
206,119,Actor,Character 296
206,600,Actor,Character 183
206,183,Actor,Character 280
207,481,Director,
207,58,Director,
207,1375,Director,
207,928,Actor,Character 47
207,1169,Actor,Character 449
207,1234,Actor,Character 401
207,373,Actor,Character 133
207,1399,Actor,Character 249
207,90,Actor,Character 362
208,281,Director,
208,1478,Actor,Character 429
208,141,Actor,Character 260
208,462,Actor,Character 232
208,1299,Actor,Character 112
208,980,Actor,Character 80
208,151,Actor,Character 238
208,217,Actor,Character 107
209,50,Director,
209,379,Director,
209,1025,Actor,Character 491
209,455,Actor,Character 242
209,1133,Actor,Character 105
209,1337,Actor,Character 168
209,382,Actor,Character 199
210,643,Director,
210,1188,Actor,Character 170
210,1204,Actor,Character 306
210,409,Actor,Character 412
210,1274,Actor,Character 322
210,93,Actor,Character 288
211,424,Director,
211,636,Director,
211,934,Director,
211,705,Actor,Character 343
211,558,Actor,Character 77
211,1491,Actor,Character 232
211,404,Actor,Character 332
211,1332,Actor,Character 179
211,149,Actor,Character 269
211,855,Actor,Character 55
211,700,Actor,Character 116
212,712,Director,
212,199,Director,
212,1424,Actor,Character 364
212,1439,Actor,Character 441
212,493,Actor,Character 229
212,191,Actor,Character 399
213,169,Director,
213,1323,Director,
213,1253,Director,
213,737,Actor,Character 460
213,1313,Actor,Character 428
213,1379,Actor,Character 426
213,484,Actor,Character 24
213,13,Actor,Character 217
213,1390,Actor,Character 377
213,412,Actor,Character 98
213,671,Actor,Character 373
214,720,Director,
214,820,Director,
214,1109,Director,
214,743,Actor,Character 408
214,236,Actor,Character 235
214,1389,Actor,Character 26
214,1459,Actor,Character 354
